Loại nhà,Vị trí,Diện tích,Số phòng ngủ,Số tầng,Giá
Nhà hẻm,Quận 12,139,6,4,4142923500
Nhà mặt tiền,Nhà Bè,216,4,2,4899663309
Nhà hẻm,Quận 5,211,3,4,8469799620
Nhà mặt tiền,Quận 11,78,5,2,1998290369
Nhà hẻm,Bình Thạnh,118,6,4,4480625484
Biệt thự,Quận 12,172,5,4,7369559584
Nhà hẻm,Quận 5,70,5,2,1486577142
Nhà hẻm,Quận 10,113,4,3,3421293963
Nhà mặt tiền,Quận 3,244,3,3,10906046576
Biệt thự,Quận 4,154,7,1,3462110764
Biệt thự,Bình Chánh,102,8,2,2088030374
Chung cư,Quận 1,121,5,4,4570844735
Nhà mặt tiền,Bình Thạnh,50,2,1,480000000
Nhà hẻm,Quận 9,99,5,4,2575196763
Biệt thự,Cần Giờ,76,2,3,1110095804
Nhà mặt tiền,Thủ Đức,153,5,4,5870918868
Nhà hẻm,Nhà Bè,189,7,3,5641321108
Chung cư,Phú Nhuận,68,7,2,1648349474
Nhà mặt tiền,Quận 6,71,4,3,1494026304
Chung cư,Quận 5,50,6,1,671667021
Chung cư,Hóc Môn,155,5,1,2214364927
Nhà mặt tiền,Quận 1,56,7,2,1151702056
Nhà mặt tiền,Tân Phú,233,5,4,10939416228
Biệt thự,Quận 1,60,7,4,2039390646
Nhà mặt tiền,Gò Vấp,72,7,2,1559009422
Biệt thự,Tân Bình,155,6,3,5969753245
Chung cư,Tân Bình,250,2,2,5780048577
Nhà hẻm,Quận 6,62,7,1,773479205
Chung cư,Gò Vấp,193,4,2,5074105477
Nhà mặt tiền,Quận 4,119,6,3,3685035580
Biệt thự,Gò Vấp,69,6,2,1593048066
Chung cư,Tân Bình,71,2,2,959481032
Chung cư,Phú Nhuận,123,4,4,4414117416
Biệt thự,Quận 3,116,8,1,2937527350
Chung cư,Quận 2,148,7,3,4850265301
Chung cư,Quận 11,204,3,3,8162409239
Biệt thự,Quận 10,145,7,4,7207635949
Nhà mặt tiền,Quận 8,79,2,3,1466591153
Nhà mặt tiền,Quận 7,86,4,2,1811424353
Biệt thự,Quận 10,52,6,3,1337459507
Chung cư,Gò Vấp,128,7,4,4790146839
Nhà mặt tiền,Quận 5,58,6,3,1388361318
Biệt thự,Quận 8,63,7,1,971929874
Biệt thự,Nhà Bè,183,5,2,4847979729
Chung cư,Thủ Đức,126,6,2,3372629538
Biệt thự,Bình Thạnh,50,8,1,823001383
Biệt thự,Thủ Đức,210,7,2,7831741104
Chung cư,Quận 2,208,8,1,5041624443
Nhà hẻm,Quận 6,60,4,3,962075052
Nhà mặt tiền,Phú Nhuận,162,6,1,4131109536
Nhà hẻm,Bình Chánh,237,8,4,7564639166
Biệt thự,Quận 11,158,2,2,4515087772
Nhà mặt tiền,Hóc Môn,135,4,1,1844571879
Chung cư,Gò Vấp,149,8,1,3078281643
Biệt thự,Quận 12,197,6,3,8000364995
Nhà hẻm,Bình Tân,245,6,2,7465222796
Chung cư,Bình Thạnh,62,2,2,947640933
Nhà hẻm,Quận 3,104,4,1,1828725564
Nhà mặt tiền,Phú Nhuận,187,7,3,9332888533
Nhà hẻm,Quận 10,80,8,2,2068012413
Biệt thự,Củ Chi,154,7,4,5252272848
Biệt thự,Quận 8,54,8,4,1348126238
Nhà mặt tiền,Tân Phú,61,6,3,1264515895
Nhà mặt tiền,Bình Tân,117,4,2,2796457474
Chung cư,Bình Tân,216,4,3,7916721443
Nhà mặt tiền,Bình Chánh,247,6,2,6888935666
Chung cư,Bình Chánh,175,7,2,4362201925
Nhà hẻm,Quận 7,190,4,2,5172494429
Biệt thự,Tân Phú,139,2,3,3762394535
Nhà mặt tiền,Tân Bình,158,8,2,5266029124
Biệt thự,Nhà Bè,216,8,4,8800345161
Chung cư,Hóc Môn,213,5,2,5293004577
Nhà mặt tiền,Tân Phú,248,7,2,8516917625
Biệt thự,Tân Phú,236,6,3,10928980657
Biệt thự,Thủ Đức,168,2,3,4882089395
Biệt thự,Nhà Bè,109,3,1,1359377146
Nhà mặt tiền,Hóc Môn,150,2,1,1624571177
Nhà mặt tiền,Quận 4,140,2,1,1915386761
Nhà mặt tiền,Củ Chi,117,2,2,1694720943
Biệt thự,Thủ Đức,147,6,4,6162000923
Biệt thự,Bình Tân,194,3,1,3958587134
Biệt thự,Quận 11,133,7,1,3774586115
Nhà mặt tiền,Quận 11,66,8,2,1709773765
Nhà mặt tiền,Tân Bình,183,4,1,3580104775
Chung cư,Hóc Môn,250,2,4,5826917992
Chung cư,Gò Vấp,66,8,1,920740374
Biệt thự,Tân Bình,190,2,4,6380145286
Chung cư,Quận 11,167,6,2,5982538010
Chung cư,Quận 4,218,4,1,4431143750
Biệt thự,Tân Bình,115,4,3,3579505128
Nhà hẻm,Quận 3,130,5,4,4635258926
Nhà mặt tiền,Hóc Môn,86,6,4,1927822620
Nhà mặt tiền,Thủ Đức,89,4,1,1205624732
Nhà hẻm,Tân Bình,160,2,4,4031699567
Nhà hẻm,Tân Bình,138,4,4,4293699864
Nhà hẻm,Bình Thạnh,196,8,1,5182908739
Biệt thự,Quận 5,224,6,3,11824787260
Biệt thự,Quận 6,87,5,4,2928853349
Chung cư,Phú Nhuận,124,3,2,3148108084
Biệt thự,Bình Chánh,246,2,1,3586091931
Biệt thự,Quận 7,230,3,4,8838621124
Chung cư,Quận 12,133,7,2,4030695661
Chung cư,Hóc Môn,104,4,2,1828806172
Chung cư,Gò Vấp,208,7,1,4397498643
Chung cư,Quận 1,165,5,3,6859498144
Chung cư,Tân Bình,235,7,1,5845104609
Nhà hẻm,Quận 11,193,5,1,4648206145
Biệt thự,Tân Phú,154,6,3,5931727597
Nhà mặt tiền,Tân Bình,227,3,3,7919197231
Chung cư,Tân Bình,123,7,4,4532623563
Nhà hẻm,Quận 2,199,8,4,8360722206
Biệt thự,Quận 11,209,4,3,9758089450
Chung cư,Tân Phú,170,8,3,5648595007
Nhà mặt tiền,Cần Giờ,127,4,4,2883585029
Biệt thự,Tân Phú,205,8,1,5491158691
Nhà hẻm,Quận 9,220,7,3,8777684217
Biệt thự,Quận 3,133,4,4,5673134365
Nhà mặt tiền,Quận 2,159,2,2,3566811871
Biệt thự,Quận 12,60,3,3,1163826080
Nhà mặt tiền,Quận 3,131,7,3,5716244389
Nhà mặt tiền,Quận 7,59,6,2,1036678011
Biệt thự,Phú Nhuận,247,6,2,12560147072
Chung cư,Quận 6,161,6,4,5951222082
Nhà mặt tiền,Nhà Bè,188,8,3,6516947523
Nhà mặt tiền,Quận 2,204,6,2,6433744692
Nhà hẻm,Quận 3,181,4,3,7148098182
Biệt thự,Quận 8,113,8,3,4264587356
Nhà mặt tiền,Bình Thạnh,147,7,3,6706455787
Biệt thự,Củ Chi,221,3,4,7440858066
Chung cư,Quận 10,97,7,2,2809817878
Biệt thự,Quận 3,155,3,3,6104924801
Chung cư,Thủ Đức,94,3,2,1744250296
Nhà mặt tiền,Gò Vấp,248,6,3,10941455446
Chung cư,Cần Giờ,208,6,2,5072056612
Nhà mặt tiền,Quận 2,129,3,2,2933329570
Nhà mặt tiền,Thủ Đức,108,2,4,2514181973
Nhà hẻm,Quận 6,159,5,1,2928436096
Nhà mặt tiền,Quận 9,176,7,1,3757906262
Nhà hẻm,Quận 1,228,6,2,8957563250
Chung cư,Phú Nhuận,169,8,4,8599358109
Nhà hẻm,Bình Chánh,217,5,3,5983879546
Nhà mặt tiền,Quận 10,161,6,1,4130373346
Biệt thự,Quận 4,79,3,1,1059630967
Biệt thự,Cần Giờ,182,7,3,6432404415
Biệt thự,Quận 12,67,3,1,817031657
Chung cư,Quận 12,182,3,3,4954569027
Nhà mặt tiền,Bình Thạnh,102,2,2,2087301589
Nhà mặt tiền,Quận 4,237,3,1,4679146812
Chung cư,Bình Thạnh,209,5,3,9761477731
Nhà hẻm,Quận 8,111,2,3,2117314964
Chung cư,Thủ Đức,72,4,3,1482217090
Chung cư,Nhà Bè,120,4,2,2070041113
Nhà mặt tiền,Gò Vấp,118,3,1,1693972974
Nhà hẻm,Bình Thạnh,139,2,1,2097137056
Biệt thự,Phú Nhuận,51,8,4,1683679659
Nhà mặt tiền,Phú Nhuận,151,7,1,3939218032
Nhà hẻm,Củ Chi,51,6,1,395100589
Nhà mặt tiền,Quận 12,171,3,1,3013866575
Nhà hẻm,Quận 7,147,8,4,5889090071
Chung cư,Tân Phú,106,2,2,1725048621
Chung cư,Cần Giờ,143,7,3,3610013314
Chung cư,Quận 3,67,2,4,1498849309
Chung cư,Quận 2,56,5,1,619375782
Biệt thự,Cần Giờ,226,2,1,3140473921
Chung cư,Thủ Đức,148,4,3,4157275697
Nhà hẻm,Quận 9,187,8,2,6091127907
Nhà mặt tiền,Phú Nhuận,149,5,4,6819000840
Biệt thự,Quận 9,228,3,1,5278665431
Chung cư,Quận 12,196,8,4,8818831150
Biệt thự,Tân Phú,248,4,1,6150070053
Biệt thự,Phú Nhuận,193,3,1,4609360748
Chung cư,Hóc Môn,113,2,4,2058689599
Nhà mặt tiền,Quận 4,114,2,2,2019593626
Nhà mặt tiền,Bình Thạnh,224,6,4,11578699086
Nhà mặt tiền,Quận 3,227,2,3,7788628641
Nhà mặt tiền,Quận 8,129,6,4,4860288996
Biệt thự,Quận 6,163,6,2,5526647889
Biệt thự,Quận 5,122,3,1,2502592919
Nhà mặt tiền,Quận 4,137,7,4,5145933434
Nhà hẻm,Nhà Bè,127,8,4,3327190483
Chung cư,Quận 11,163,2,3,4775631051
Nhà mặt tiền,Quận 9,194,5,4,8185791016
Biệt thự,Phú Nhuận,222,5,3,12008895686
Nhà mặt tiền,Quận 9,129,5,3,3964019097
Biệt thự,Quận 10,108,7,1,2653274425
Chung cư,Thủ Đức,54,5,4,1096461850
Biệt thự,Quận 4,60,4,4,1288390115
Chung cư,Quận 10,129,4,3,4313138702
Biệt thự,Phú Nhuận,193,2,2,6227796007
Biệt thự,Quận 1,114,5,1,2587856813
Biệt thự,Cần Giờ,116,6,1,1693928523
Nhà hẻm,Tân Phú,155,4,2,3927209377
Nhà mặt tiền,Gò Vấp,66,3,2,985775070
Biệt thự,Quận 1,131,5,4,6116732176
Nhà hẻm,Củ Chi,219,6,2,5162785375
Nhà mặt tiền,Thủ Đức,147,4,3,4664852030
Nhà hẻm,Quận 2,58,3,1,516770728
Nhà mặt tiền,Bình Tân,199,2,1,3246459932
Nhà mặt tiền,Quận 8,239,3,4,9515533572
Nhà mặt tiền,Quận 2,167,7,4,6627452237
Nhà hẻm,Thủ Đức,218,7,2,6894514706
Biệt thự,Hóc Môn,97,5,2,2031078997
Chung cư,Tân Phú,228,6,4,9627130780
Nhà mặt tiền,Gò Vấp,143,5,2,4066419786
Nhà mặt tiền,Quận 5,222,5,1,6692944705
Nhà mặt tiền,Quận 1,240,2,1,5205300360
Biệt thự,Gò Vấp,58,4,1,670610973
Nhà mặt tiền,Cần Giờ,250,5,3,8390323343
Biệt thự,Quận 10,90,2,2,2032092637
Nhà mặt tiền,Thủ Đức,137,4,2,3352930283
Nhà mặt tiền,Quận 8,141,3,3,3778578830
Biệt thự,Nhà Bè,128,8,2,3061938872
Nhà mặt tiền,Củ Chi,235,4,2,5755169768
Nhà hẻm,Quận 3,227,5,2,7992689099
Chung cư,Tân Bình,221,3,4,8296344741
Nhà hẻm,Quận 1,61,2,3,1075947196
Nhà hẻm,Cần Giờ,154,3,3,3128443575
Nhà hẻm,Tân Bình,81,6,2,1658136408
Nhà mặt tiền,Quận 10,190,3,3,7592821252
Nhà mặt tiền,Gò Vấp,62,6,4,1535680404
Biệt thự,Cần Giờ,237,4,3,7017441437
Chung cư,Quận 2,86,4,1,1142565872
Nhà mặt tiền,Quận 12,112,3,3,2779696980
Biệt thự,Bình Chánh,63,2,4,907550829
Nhà hẻm,Nhà Bè,223,6,3,6387020652
Nhà hẻm,Gò Vấp,219,6,3,7938291086
Nhà mặt tiền,Tân Phú,131,6,2,3634478404
Biệt thự,Quận 10,157,6,3,7228394180
Chung cư,Tân Phú,133,8,4,5611359546
Chung cư,Bình Chánh,113,8,4,2979166380
Chung cư,Cần Giờ,176,3,3,3630055518
Nhà mặt tiền,Quận 2,87,8,3,2340012580
Chung cư,Quận 10,236,5,4,11348240645
Biệt thự,Bình Tân,72,6,1,1184281962
Chung cư,Tân Bình,213,2,1,3415815907
Nhà mặt tiền,Quận 4,131,5,4,4518585718
Nhà hẻm,Quận 4,209,4,3,7157404962
Chung cư,Nhà Bè,250,6,4,7965912700
Nhà mặt tiền,Quận 3,194,7,4,11460701419
Biệt thự,Quận 4,229,5,4,9854335580
Biệt thự,Bình Chánh,168,6,3,5354015677
Nhà mặt tiền,Quận 10,147,5,1,3621504191
Nhà hẻm,Quận 10,247,4,2,9441218997
Chung cư,Quận 8,145,2,2,2799004828
Nhà hẻm,Củ Chi,174,3,3,3472945751
Chung cư,Quận 11,146,2,2,3778593207
Nhà mặt tiền,Bình Tân,77,5,4,2066274139
Nhà mặt tiền,Quận 12,60,7,2,1197875842
Nhà mặt tiền,Quận 5,207,5,4,10559293942
Nhà hẻm,Quận 5,61,7,4,1663097502
Biệt thự,Quận 11,186,2,3,6821002473
Nhà mặt tiền,Quận 12,131,7,3,4177087065
Nhà hẻm,Tân Phú,148,8,3,5507928273
Nhà mặt tiền,Phú Nhuận,139,6,2,5134780100
Biệt thự,Hóc Môn,241,3,4,7535342117
Chung cư,Củ Chi,189,6,3,4763097444
Biệt thự,Tân Bình,185,7,2,7065544977
Chung cư,Tân Phú,157,4,2,4164768776
Nhà mặt tiền,Phú Nhuận,236,2,4,9739177320
Nhà mặt tiền,Quận 5,219,4,4,10508558902
Biệt thự,Quận 11,186,6,3,10052841205
Nhà hẻm,Quận 9,250,5,4,10890214017
Chung cư,Quận 3,133,2,3,3821821600
Chung cư,Quận 6,104,8,1,1826991076
Nhà mặt tiền,Quận 9,96,3,3,2296345324
Nhà mặt tiền,Củ Chi,74,8,2,1305281240
Nhà mặt tiền,Quận 4,150,3,3,4073224070
Nhà mặt tiền,Gò Vấp,199,8,3,8293290520
Nhà mặt tiền,Thủ Đức,137,6,3,4670947958
Nhà mặt tiền,Quận 7,178,8,1,3935069706
Nhà hẻm,Quận 10,104,2,2,1979156207
Biệt thự,Tân Phú,246,6,1,6967762204
Nhà hẻm,Quận 6,52,5,3,884070553
Nhà hẻm,Quận 1,66,3,4,1565551956
Nhà mặt tiền,Bình Thạnh,81,7,1,1526791362
Biệt thự,Quận 9,179,7,3,7580437222
Nhà mặt tiền,Củ Chi,94,2,3,1443463825
Nhà mặt tiền,Quận 1,241,7,4,14801763807
Chung cư,Bình Thạnh,190,2,1,3663191312
Chung cư,Thủ Đức,196,3,1,3367950501
Nhà hẻm,Quận 3,147,8,2,5080116929
Nhà hẻm,Quận 8,203,3,2,4959241696
Chung cư,Quận 3,51,4,2,889198931
Nhà hẻm,Cần Giờ,218,3,1,2860793051
Nhà hẻm,Củ Chi,155,8,3,4159376668
Nhà mặt tiền,Bình Thạnh,93,7,3,3083083314
Nhà mặt tiền,Quận 9,99,2,3,2100672555
Nhà mặt tiền,Tân Phú,119,8,4,4172844451
Nhà mặt tiền,Tân Phú,145,6,2,4316974156
Nhà hẻm,Bình Chánh,157,5,2,3126224951
Nhà mặt tiền,Bình Chánh,244,3,3,6985444233
Chung cư,Quận 3,233,5,1,6648641143
Nhà hẻm,Hóc Môn,237,5,2,5502111552
Nhà mặt tiền,Quận 9,225,8,4,10106417626
Biệt thự,Thủ Đức,106,6,1,2022856076
Nhà mặt tiền,Quận 1,163,7,3,7754540603
Nhà mặt tiền,Quận 4,127,8,3,3993882702
Nhà mặt tiền,Cần Giờ,218,2,3,4629228232
Chung cư,Quận 9,161,3,3,4535135989
Chung cư,Quận 5,162,6,4,7413961829
Biệt thự,Bình Thạnh,213,4,2,8485009793
Nhà hẻm,Quận 3,188,7,1,4819720566
Nhà mặt tiền,Quận 8,192,4,4,7008826135
Chung cư,Quận 4,73,2,4,1264020950
Chung cư,Quận 10,246,7,4,13759867831
Biệt thự,Thủ Đức,193,5,2,6857355782
Chung cư,Củ Chi,145,2,4,2930764238
Nhà mặt tiền,Quận 11,204,2,1,4138177356
Chung cư,Quận 6,173,6,3,6425587266
Chung cư,Quận 12,237,6,2,8697666865
Nhà hẻm,Phú Nhuận,170,8,1,4231779339
Biệt thự,Nhà Bè,162,4,4,4745087989
Biệt thự,Củ Chi,234,2,4,7076276280
Chung cư,Bình Tân,148,4,4,5202299146
Nhà mặt tiền,Quận 5,110,4,3,3715486134
Biệt thự,Gò Vấp,238,2,3,7868656467
Chung cư,Tân Phú,129,3,4,3678981606
Biệt thự,Quận 5,93,4,2,2720979522
Chung cư,Gò Vấp,131,2,4,3234348268
Biệt thự,Gò Vấp,224,8,4,12191102517
Chung cư,Nhà Bè,206,4,2,4468223751
Chung cư,Quận 11,81,5,3,2364660569
Chung cư,Quận 7,196,8,3,7702024857
Nhà hẻm,Quận 4,85,7,3,2136407080
Chung cư,Quận 11,172,7,4,8231519508
Nhà hẻm,Bình Tân,140,3,1,2039664305
Biệt thự,Tân Phú,104,3,3,2858320004
Chung cư,Bình Tân,168,6,4,6336122728
Nhà mặt tiền,Quận 12,76,5,2,1481170298
Nhà hẻm,Quận 6,77,3,1,834055793
Chung cư,Gò Vấp,233,4,3,8367630869
Biệt thự,Quận 11,112,7,3,5065996640
Chung cư,Hóc Môn,71,7,1,752600025
Biệt thự,Bình Chánh,210,7,3,7315400957
Biệt thự,Phú Nhuận,177,3,4,8315372083
Chung cư,Quận 9,95,2,3,1811422686
Biệt thự,Quận 3,173,7,1,5161521065
Nhà mặt tiền,Quận 2,215,8,2,8197303227
Biệt thự,Quận 12,107,5,2,3079767678
Nhà hẻm,Bình Thạnh,131,8,1,2854257007
Biệt thự,Củ Chi,130,8,4,4219064993
Chung cư,Gò Vấp,223,5,2,7503027996
Nhà hẻm,Hóc Môn,97,3,3,1587269262
Biệt thự,Bình Chánh,102,2,1,1082003444
Nhà hẻm,Tân Bình,240,5,3,8580123803
Nhà hẻm,Quận 1,61,5,4,1542738940
Chung cư,Tân Phú,88,4,3,1871273280
Chung cư,Quận 12,83,2,3,1433629610
Chung cư,Bình Thạnh,134,4,4,5315383213
Biệt thự,Quận 2,128,3,4,4557769888
Nhà mặt tiền,Bình Tân,219,5,3,8504945303
Nhà mặt tiền,Quận 1,250,3,1,6062977480
Nhà hẻm,Quận 9,95,3,2,1671151351
Nhà mặt tiền,Quận 4,200,4,4,7423105534
Nhà hẻm,Quận 4,179,3,2,4457659479
Nhà mặt tiền,Bình Thạnh,234,3,4,12044037365
Nhà mặt tiền,Tân Phú,250,6,1,5896670319
Chung cư,Nhà Bè,157,4,3,3583027706
Biệt thự,Thủ Đức,142,3,3,4113280238
Biệt thự,Thủ Đức,56,7,3,1238603649
Nhà hẻm,Bình Tân,184,4,3,5120213217
Chung cư,Bình Tân,179,5,3,6641240921
Nhà mặt tiền,Quận 3,221,2,1,4846016539
Nhà mặt tiền,Quận 2,212,4,3,7648255226
Chung cư,Quận 6,168,6,2,5225183145
Nhà hẻm,Bình Tân,115,2,1,1329398515
Chung cư,Quận 3,78,7,4,2451434324
Nhà hẻm,Quận 9,110,5,3,3075614901
Biệt thự,Bình Thạnh,66,8,1,1192111843
Nhà mặt tiền,Quận 10,68,2,1,808575133
Nhà hẻm,Cần Giờ,137,6,3,3241837711
Nhà hẻm,Bình Thạnh,117,2,4,3181468806
Biệt thự,Quận 6,193,4,2,6451373333
Chung cư,Quận 2,203,4,1,3981199189
Nhà hẻm,Quận 2,223,5,2,6355502972
Biệt thự,Quận 4,184,2,1,3341861269
Nhà mặt tiền,Quận 3,157,7,1,4287481468
Nhà mặt tiền,Phú Nhuận,180,3,3,6688133041
Chung cư,Quận 5,129,4,1,2506088647
Biệt thự,Tân Bình,175,5,3,6824912127
Biệt thự,Gò Vấp,240,7,2,8787021457
Biệt thự,Thủ Đức,150,6,2,5055936191
Nhà hẻm,Quận 6,242,4,3,7732120868
Nhà hẻm,Nhà Bè,145,7,3,3476186757
Chung cư,Quận 5,185,7,3,8822869745
Nhà hẻm,Quận 4,214,5,2,6101281075
Chung cư,Quận 2,202,6,4,8939321259
Nhà mặt tiền,Quận 12,93,4,1,1389110622
Chung cư,Quận 11,198,4,3,9031052579
Nhà hẻm,Bình Tân,150,3,4,4089124564
Biệt thự,Quận 8,228,2,2,6359245168
Nhà hẻm,Quận 12,168,6,4,5526285361
Chung cư,Quận 3,92,8,3,3346525939
Biệt thự,Nhà Bè,84,3,2,1325860527
Biệt thự,Tân Bình,163,2,4,5224487372
Biệt thự,Quận 7,114,7,1,2390201339
Biệt thự,Bình Thạnh,77,2,3,1884836066
Chung cư,Quận 11,152,5,1,3658715240
Chung cư,Quận 5,112,2,4,3062227660
Chung cư,Quận 9,179,8,1,3897347047
Chung cư,Quận 8,159,7,3,5287796178
Nhà hẻm,Bình Thạnh,237,7,4,13299650507
Biệt thự,Bình Thạnh,121,4,1,2807447866
Nhà hẻm,Quận 9,115,8,2,2804438220
Nhà hẻm,Phú Nhuận,123,7,1,2780785132
Chung cư,Bình Chánh,61,2,2,603548596
Biệt thự,Quận 4,75,5,2,1680669213
Biệt thự,Quận 4,228,3,2,6862641118
Nhà mặt tiền,Quận 2,202,8,3,8328605553
Nhà mặt tiền,Quận 2,146,4,1,2550062626
Nhà mặt tiền,Quận 8,82,5,1,1200866335
Nhà hẻm,Nhà Bè,72,3,2,885616457
Biệt thự,Quận 8,179,5,1,3940451102
Nhà hẻm,Bình Chánh,179,2,3,3480211920
Nhà mặt tiền,Quận 7,144,7,3,4827951253
Nhà hẻm,Tân Phú,230,8,1,5285898247
Biệt thự,Tân Bình,221,7,4,11066088296
Biệt thự,Quận 10,216,2,2,6749332446
Biệt thự,Thủ Đức,56,6,1,764125869
Nhà hẻm,Bình Tân,229,5,2,6361262856
Nhà mặt tiền,Quận 5,81,8,3,2676855195
Biệt thự,Củ Chi,223,4,3,6797072588
Biệt thự,Quận 8,134,6,2,4152282186
Nhà hẻm,Hóc Môn,139,6,1,2039650920
Nhà mặt tiền,Cần Giờ,225,8,4,8600915185
Nhà mặt tiền,Quận 9,198,8,1,4512224100
Chung cư,Bình Tân,218,3,4,8133406865
Nhà hẻm,Củ Chi,241,8,1,3928468898
Chung cư,Tân Phú,229,6,3,9017787889
Nhà hẻm,Quận 7,55,2,3,743615873
Nhà mặt tiền,Quận 4,203,7,1,4592582317
Nhà hẻm,Phú Nhuận,175,4,3,6396322564
Nhà hẻm,Quận 8,133,6,4,4516748938
Chung cư,Bình Chánh,143,3,2,2362163233
Chung cư,Củ Chi,148,7,1,2384323086
Nhà mặt tiền,Quận 7,158,7,4,6826613239
Nhà mặt tiền,Bình Tân,197,6,3,7404554387
Nhà mặt tiền,Bình Thạnh,84,6,1,1650007861
Nhà mặt tiền,Củ Chi,156,5,4,4323101056
Chung cư,Quận 11,157,5,4,7563578418
Nhà mặt tiền,Nhà Bè,204,6,2,5331148911
Nhà hẻm,Quận 4,156,2,2,3082553013
Nhà mặt tiền,Phú Nhuận,209,5,4,11811945216
Nhà mặt tiền,Quận 12,62,3,1,640871815
Nhà hẻm,Quận 1,160,3,1,2922587755
Chung cư,Hóc Môn,193,7,3,5720450133
Nhà mặt tiền,Cần Giờ,53,8,1,477342777
Nhà hẻm,Quận 10,174,7,1,4077968129
Chung cư,Thủ Đức,239,7,1,6350857965
Nhà mặt tiền,Quận 2,211,8,3,9726445910
Nhà mặt tiền,Quận 5,128,8,3,5998148254
Chung cư,Bình Chánh,58,8,1,535536106
Chung cư,Bình Thạnh,139,4,3,4853512725
Nhà hẻm,Nhà Bè,94,4,2,1347761409
Chung cư,Gò Vấp,136,2,1,1823983367
Nhà hẻm,Gò Vấp,58,7,1,690123808
Nhà mặt tiền,Bình Chánh,121,4,1,1508538330
Nhà hẻm,Hóc Môn,92,3,1,862926105
Nhà hẻm,Quận 4,82,5,3,1789753392
Biệt thự,Quận 7,169,3,4,6090502120
Nhà mặt tiền,Quận 7,52,4,4,975929739
Nhà hẻm,Cần Giờ,135,5,1,1655942710
Chung cư,Quận 2,112,2,1,1372612771
Biệt thự,Tân Bình,54,7,2,1051222524
Chung cư,Gò Vấp,64,6,1,760669306
Nhà mặt tiền,Quận 9,152,5,1,2983298317
Biệt thự,Gò Vấp,208,3,1,4399614280
Nhà mặt tiền,Quận 2,63,5,4,1431979258
Nhà mặt tiền,Quận 2,55,2,3,797386204
Biệt thự,Phú Nhuận,171,7,3,8877229728
Chung cư,Cần Giờ,101,8,2,2046294051
Chung cư,Bình Tân,149,5,1,2649083139
Biệt thự,Quận 8,179,5,1,4017425241
Nhà mặt tiền,Quận 2,141,6,1,2681725811
Nhà mặt tiền,Phú Nhuận,144,3,3,4893872898
Nhà mặt tiền,Quận 8,238,4,4,9712239672
Chung cư,Quận 10,118,2,2,2621312378
Nhà mặt tiền,Phú Nhuận,212,2,1,4214413649
Biệt thự,Quận 1,146,6,2,5967467602
Chung cư,Thủ Đức,95,5,3,2270164794
Biệt thự,Phú Nhuận,210,7,2,9895411450
Nhà hẻm,Quận 5,115,6,1,2383202507
Biệt thự,Quận 9,235,2,4,8566221819
Nhà mặt tiền,Quận 4,164,6,3,5687995924
Nhà hẻm,Quận 1,124,8,1,2728264088
Biệt thự,Quận 3,210,7,3,12124420168
Nhà hẻm,Bình Thạnh,126,2,2,2802639263
Nhà hẻm,Quận 6,221,5,2,6770385059
Chung cư,Quận 5,98,5,3,3200512318
Biệt thự,Quận 12,102,2,2,2015261145
Chung cư,Quận 1,148,3,3,4685411314
Nhà mặt tiền,Quận 6,127,6,2,3461066301
Nhà mặt tiền,Gò Vấp,232,8,2,9454765405
Biệt thự,Quận 2,152,7,2,5090928465
Nhà hẻm,Cần Giờ,80,2,3,1018131448
Chung cư,Quận 6,75,2,2,1060226679
Nhà hẻm,Cần Giờ,127,4,1,1378363573
Nhà mặt tiền,Quận 1,162,8,3,7310434128
Nhà mặt tiền,Quận 9,134,3,1,2086011782
Biệt thự,Quận 4,222,7,2,9170422587
Nhà mặt tiền,Quận 6,77,6,3,1873839992
Biệt thự,Bình Chánh,184,3,4,5355743446
Nhà hẻm,Quận 11,190,8,2,7018876871
Chung cư,Tân Bình,132,8,1,2524209111
Nhà mặt tiền,Quận 11,183,7,1,4990760234
Nhà hẻm,Gò Vấp,147,4,1,2429473881
Nhà hẻm,Quận 3,220,7,3,10455763119
Biệt thự,Quận 11,208,2,4,9236431213
Biệt thự,Quận 3,125,4,2,3949132322
Nhà mặt tiền,Quận 10,129,6,4,6026167107
Chung cư,Tân Bình,159,6,2,4574075235
Nhà hẻm,Phú Nhuận,87,2,3,1873262542
Nhà mặt tiền,Quận 10,236,7,4,13936584520
Nhà mặt tiền,Quận 12,181,8,1,4366859880
Biệt thự,Quận 3,64,2,2,1181042834
Biệt thự,Quận 4,123,7,4,5008964327
Biệt thự,Thủ Đức,133,4,3,4551422358
Nhà hẻm,Quận 8,213,7,3,7058963038
Chung cư,Quận 8,77,7,4,2093759537
Nhà mặt tiền,Quận 10,226,7,3,12225699735
Biệt thự,Quận 8,184,4,4,7636208279
Nhà hẻm,Cần Giờ,115,3,2,1721341133
Nhà mặt tiền,Gò Vấp,135,4,4,4268408173
Nhà mặt tiền,Quận 5,156,6,3,7231870145
Nhà mặt tiền,Phú Nhuận,62,3,1,817717825
Nhà hẻm,Quận 9,135,6,3,4132337160
Nhà hẻm,Quận 9,195,5,2,5743770546
Nhà hẻm,Củ Chi,101,7,1,1216695312
Chung cư,Quận 6,84,6,2,1805955753
Nhà hẻm,Tân Bình,135,5,3,3680179523
Nhà mặt tiền,Quận 9,249,6,1,5945630166
